,0
1489,-0.0013857997
1490,-0.0014361688
1491,-0.0015328354
1492,-0.0015651615
1493,-0.0015142434
1494,-0.001427712
1495,-0.0013430471
1496,-0.0012917476
1497,-0.0012914488
1498,-0.0013541771
1499,-0.0014287243
